unique_id,exp_id,batch_size,lr,epochs,optimizer,project,source_file,model,duration,total_energy_J,accuracy_0,accuracy,precision_0,precision,recall_0,recall,specificity_0,specificity,test_accuracy,Pg_0,Pg,weight_decay,dropout,duration_minus_load,energy_minus_load,n_samples,rate,tot_samples,SPJ,EDP,EDPinv,EDPinv_per_epoch,EEDP,EEDPinv
376_vit_b_32,376,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,946.6705884590046,156902.7361682725,0.6705,0.8642,0.6832344114044786,0.8653138519557352,0.6701944423678796,0.8647306449499483,0.9966717142779672,0.998628281635654,0.8682,0.3060000299810548,0.6457622142172631,0.0,0.075,945.5463686637036,156828.1403027274,48000,8,480000,3.0606752019978667,148288278.56752574,6.74362134121499e-09,6.743621341214991e-10,14828827.856752574,6.74362134121499e-08
377_vit_b_32,377,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,943.3727683210165,156371.19746051377,0.6649,0.8613,0.6721845762165618,0.8602875681472184,0.6648633433700677,0.8606930615127409,0.9966151484100868,0.9985989886137844,0.8643,0.2961452350457483,0.6368505350637438,0.0,0.075,942.2485485257156,156296.60159496867,48000,8,480000,3.071084048544352,147270245.99236125,6.790237860075748e-09,6.790237860075748e-10,14727024.599236129,6.790237860075747e-08
378_vit_b_32,378,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,950.7910067219636,157522.76955315,0.6706,0.8599,0.68031585674775,0.8606942679093171,0.6736361419217383,0.8602724216508699,0.9966727247756024,0.9985848474227744,0.8601,0.3063035963564661,0.6357960595813432,0.0,0.075,949.6667869266628,157448.1736876049,48000,8,480000,3.048622214903392,149523301.21337885,6.687920824948475e-09,6.687920824948474e-10,14952330.121337883,6.687920824948475e-08
379_vit_b_32,379,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,944.3205326399766,156587.47561340424,0.6498,0.8652,0.6683775973861458,0.8667519441062457,0.652678506481265,0.865982286375846,0.9964626226041304,0.998638382430145,0.8643,0.2824632266259793,0.6485278006969091,0.0,0.075,943.1963128446756,156512.87974785914,48000,8,480000,3.066840254765459,147622371.09088284,6.774041038701078e-09,6.774041038701077e-10,14762237.109088285,6.774041038701077e-08
380_vit_b_32,380,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,934.3686465579668,155585.9651666958,0.6655,0.8581,0.6814880118454666,0.8583514584471302,0.6660339789523049,0.8578104794052428,0.9966212100548366,0.9985666657900788,0.8664,0.3010459520629113,0.6309158865869885,0.0,0.075,933.244426762666,155511.3693011507,48000,8,480000,3.0865910457676637,145130118.6985296,6.890368511840344e-09,6.890368511840345e-10,14513011.869852962,6.890368511840344e-08
381_vit_b_32,381,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,942.2302115110216,156308.71140004645,0.6615,0.8623,0.674322901051899,0.8618982597425776,0.6628353116948845,0.8620335716865817,0.9965808057218196,0.998609089949467,0.8637,0.294656423373244,0.6397850454570557,0.0,0.075,941.1059917157206,156234.11553450135,48000,8,480000,3.0723123330512347,147032862.23992535,6.801200661986839e-09,6.801200661986839e-10,14703286.223992538,6.801200661986838e-08
382_vit_b_32,382,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,930.5339943889994,155212.61259008627,0.661,0.8617,0.6788663288130504,0.8612349914986811,0.6576589181343655,0.8600420173875343,0.9965757548418192,0.9986030291876804,0.8634,0.2941011745941312,0.637368077291791,0.0,0.075,929.4097745936984,155138.01672454117,48000,8,480000,3.094019184557934,144186789.15486923,6.935448149316318e-09,6.935448149316318e-10,14418678.915486924,6.935448149316317e-08
383_vit_b_32,383,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,949.2654747539782,157156.39586183472,0.7361,0.8661,0.7430145655875567,0.864291521775247,0.7333690585752086,0.864680080654025,0.9973343413060652,0.9986474736676096,0.8639,0.4000345495367415,0.6463919712877341,0.0,0.01,948.1412549586772,157081.79999628963,48000,8,480000,3.055732745686247,148935734.97965,6.714305335362505e-09,6.714305335362505e-10,14893573.497965,6.714305335362506e-08
384_vit_b_32,384,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,927.9839563600252,154890.01218972707,0.7295,0.859,0.741428917639291,0.8583781478549374,0.7307680312153275,0.8588115284030237,0.9972676748825766,0.9985757565931362,0.8695,0.3941722978727043,0.6323400665004932,0.0,0.01,926.8597365647242,154815.41632418198,48000,8,480000,3.1004664225097884,143492175.9903894,6.969021084933414e-09,6.969021084933413e-10,14349217.59903894,6.969021084933414e-08
385_vit_b_32,385,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,947.710541923996,157043.1460577922,0.7173,0.8643,0.7344458857804571,0.8650157051404297,0.7193246093323215,0.8642230193215188,0.9971444423761638,0.9986292919364887,0.8666,0.3778710537710364,0.6452360682748249,0.0,0.01,946.586322128695,156968.55019224712,48000,8,480000,3.0579373983649614,148584282.61635265,6.730186951078927e-09,6.730186951078927e-10,14858428.261635264,6.730186951078927e-08
386_vit_b_32,386,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,936.5002868890296,155882.14851778667,0.7358,0.8586,0.7449788438668243,0.8591550415021362,0.7360913455675672,0.8581766688977099,0.9973313114992164,0.9985717162982178,0.8651,0.4024156747744863,0.6321474511018778,0.0,0.01,935.3760670937286,155807.55265224155,48000,8,480000,3.0807235710283414,145738655.82335275,6.8615975243526485e-09,6.861597524352649e-10,14573865.582335277,6.86159752435265e-08
387_vit_b_32,387,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,923.56560545502,154405.23929226142,0.7215,0.8587,0.7368380458664013,0.8585293567368578,0.7230576204483241,0.8589978047386458,0.997186866575608,0.9985727262015563,0.8644,0.3833167834233655,0.6323657897114745,0.0,0.01,922.441385659719,154330.64342671633,48000,8,480000,3.110205396298547,142360972.5722962,7.024397079699373e-09,7.024397079699372e-10,14236097.25722962,7.024397079699375e-08
388_vit_b_32,388,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,931.9016153729754,155410.07521167432,0.731,0.8643,0.7448502756136272,0.864660353161423,0.7334959246909323,0.8653622388114706,0.9972828254726188,0.998629291511652,0.8648,0.3982927535124462,0.6458212036946246,0.0,0.01,930.7773955776744,155335.47934612923,48000,8,480000,3.09008606417875,144582752.9065998,6.916454278927711e-09,6.91645427892771e-10,14458275.29065998,6.91645427892771e-08
389_vit_b_32,389,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,943.7875898359924,156660.33296960063,0.7183,0.8646,0.7300999903067482,0.8639718311214644,0.7185415753032732,0.8646990434277315,0.997154542980587,0.9986323220432072,0.8668,0.3757531093863788,0.6450381648203752,0.0,0.01,942.6633700406916,156585.73710405553,48000,8,480000,3.065413292917137,147607638.63881472,6.774717143514017e-09,6.774717143514016e-10,14760763.863881472,6.774717143514016e-08
3901_vit_b_32,3901,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,957.4391608089792,160426.11553543978,0.7382,0.8628,0.7548655975616313,0.8629159590818876,0.7374044689614705,0.8633802335552878,0.9973555512603854,0.9986141391631964,0.8654,0.4098259446428453,0.6419163682630202,0.0,0.0,956.3149410136782,160351.51966989468,54000,9,540000,3.367601386701312,153346554.074569,6.5211768600533565e-09,6.521176860053355e-10,15334655.4074569,6.521176860053357e-08
39010_vit_b_32,39010,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,961.8672695939896,161290.54396416203,0.7344,0.8532,0.7457759703271107,0.8522969885660677,0.7327307552179161,0.851467746131701,0.9973171661303756,0.998517168629289,0.8639,0.4002384141496536,0.6182520124691496,0.0,0.0,960.7430497986886,161215.94809861694,54000,9,540000,3.3495445479728727,154887101.65245232,6.456315531320855e-09,6.456315531320854e-10,15488710.165245231,6.456315531320855e-08
39011_vit_b_32,39011,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,963.1949947589892,161163.29490391945,0.7534,0.8648,0.7627490242022074,0.865178685226649,0.7548033229565325,0.8662458153327905,0.9975090856289202,0.9986343405394568,0.8663,0.4326711521610438,0.647245647082753,0.0,0.0,962.0707749636882,161088.69903837435,54000,9,540000,3.352190459191441,154978729.52174115,6.452498372428038e-09,6.452498372428039e-10,15497872.952174116,6.452498372428038e-08
39012_vit_b_32,39012,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,954.4131359900348,160036.88989824324,0.7516,0.8594,0.7753776642659149,0.8589142911644224,0.7524315093813159,0.8601424539822404,0.9974909040951412,0.9985797951520806,0.863,0.4373971773818363,0.6340132532043475,0.0,0.0,953.2889161947338,159962.29403269815,54000,9,540000,3.3757955477283774,152490281.91045415,6.557794945826274e-09,6.557794945826273e-10,15249028.191045417,6.557794945826275e-08
39013_vit_b_32,39013,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,956.0960373679992,160484.66417050778,0.7364,0.862,0.750764289513672,0.8626941185098306,0.7406835373802849,0.8640108679380751,0.9973373694454064,0.998606058359128,0.8681,0.4084060536725674,0.6416194266229143,0.0,0.0,954.9718175726982,160410.06830496268,54000,9,540000,3.366372234025748,153187094.4861509,6.527965057072131e-09,6.527965057072132e-10,15318709.448615087,6.527965057072131e-08
39014_vit_b_32,39014,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,955.0637403219588,160005.4082249112,0.7486,0.8676,0.7592549276610664,0.868327600400081,0.7501060864012464,0.8680334981228413,0.9974606017212038,0.9986626239772768,0.8653,0.4252613191775259,0.6530680396785417,0.0,0.0,953.9395205266578,159930.8123593661,54000,9,540000,3.3764600581569906,152564322.4595326,6.554612401370892e-09,6.55461240137089e-10,15256432.245953258,6.554612401370892e-08
39015_vit_b_32,39015,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,948.3794708479544,159494.48444757098,0.7282,0.856,0.7417310563116232,0.8580037145151138,0.7309689306477035,0.8572423032008228,0.9972545410892312,0.9985454522327054,0.8632,0.3937332380322792,0.6286868337238602,0.0,0.0,947.2552510526534,159419.8885820259,54000,9,540000,3.3872812533183727,151011326.58155298,6.622019835445618e-09,6.622019835445619e-10,15101132.658155298,6.622019835445618e-08
3902_vit_b_32,3902,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,953.5753203820204,160199.71263301934,0.751,0.8554,0.7676320970421442,0.8542466138364929,0.7511437327883179,0.8547878686070056,0.9974848440508962,0.9985393913644962,0.8659,0.4319389978439248,0.623700459217001,0.0,0.0,952.4511005867196,160125.11676747425,54000,9,540000,3.37236288036037,152511343.69675782,6.556889315645434e-09,6.556889315645433e-10,15251134.36967578,6.556889315645435e-08
3903_vit_b_32,3903,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,958.3263049660018,160673.2069939603,0.7514,0.8618,0.7598201234930043,0.860511615705291,0.7510155916789796,0.8616759755988848,0.9974888837628904,0.9986040375544306,0.8632,0.4276997536407353,0.6381173148230025,0.0,0.0,957.2020851707008,160598.6111284152,54000,9,540000,3.362420111891342,153725325.44763756,6.505109012376906e-09,6.505109012376905e-10,15372532.544763757,6.505109012376906e-08
3904_vit_b_32,3904,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,967.2291827669832,161491.37841446075,0.7538,0.8582,0.7655921146748258,0.8577116574502404,0.7537997567606665,0.858214945938399,0.9975131274541444,0.998567674545076,0.8624,0.4339385141580592,0.6308170157905711,0.0,0.0,966.1049629716822,161416.78254891565,54000,9,540000,3.345377051090451,155945554.72742823,6.4124944231200755e-09,6.412494423120076e-10,15594555.472742824,6.412494423120076e-08
3905_vit_b_32,3905,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,940.5924242750044,158565.64328777988,0.7512,0.8608,0.7605695513862032,0.8647239591684168,0.7541593728090835,0.8622358959373214,0.997486863613463,0.9985939365554424,0.8663,0.4297984372003444,0.6409066449574715,0.0,0.0,939.4682044797034,158491.04742223478,54000,9,540000,3.4071325086355837,148897299.74787444,6.7160385157641205e-09,6.71603851576412e-10,14889729.974787444,6.71603851576412e-08
3906_vit_b_32,3906,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,941.6590153160504,158617.95679415087,0.7514,0.8644,0.7646532157368513,0.8635824060330265,0.751091443908879,0.8630732150765106,0.9974888848059998,0.9986303008032726,0.8644,0.4304637549222647,0.6433849862648674,0.0,0.0,940.5347955207494,158543.36092860578,54000,9,540000,3.406008279609824,149115547.5521586,6.706208818702916e-09,6.706208818702917e-10,14911554.75521586,6.706208818702916e-08
3907_vit_b_32,3907,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,958.9784318869932,160617.27644892936,0.7208,0.8624,0.7481749748265891,0.8630957231882117,0.722060673968427,0.8634002179225222,0.9971797942761412,0.998610099184803,0.868,0.3882979680735104,0.6417646926338199,0.0,0.0,957.8542120916924,160542.68058338427,54000,9,540000,3.3635915261769247,153776482.81728575,6.502944934617738e-09,6.502944934617737e-10,15377648.281728577,6.502944934617737e-08
3908_vit_b_32,3908,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,952.0619982579956,160043.24997452338,0.7534,0.8714,0.7663114135478487,0.8702911413496862,0.7504785768002397,0.8687274981715071,0.997509087339679,0.9987010082395892,0.8683,0.4322013012400217,0.65796255051367,0.0,0.0,950.9377784626946,159968.65410897828,54000,9,540000,3.375661331951485,152120236.56205902,6.573747336976036e-09,6.573747336976036e-10,15212023.6562059,6.573747336976037e-08
3909_vit_b_32,3909,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,954.1270746279624,160106.8128164694,0.7414,0.8594,0.7439323996583899,0.8583799815686401,0.7419718568860755,0.859019382736707,0.9973878739845664,0.9985797953682524,0.8651,0.4081667014477222,0.6327915453990169,0.0,0.0,953.0028548326616,160032.2169509243,54000,9,540000,3.374320560500621,152511159.6194307,6.556897229654235e-09,6.556897229654234e-10,15251115.961943071,6.556897229654234e-08
3911_vit_b_32,3911,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,883.1845078790211,142182.4957467221,0.7211333333333333,0.8536,0.728587684641464,0.852906033050271,0.7203354790973887,0.8532298887781602,0.997183163754844,0.9985212114763656,0.8602,0.3774045571247241,0.6202673887558028,0.0,0.0,882.0602880837201,142107.899881177,42000,7,420000,2.9555007170690826,125347735.10816345,7.977806692215802e-09,7.977806692215801e-10,12534773.510816343,7.977806692215805e-08
39110_vit_b_32,39110,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,891.6578327330062,143315.2515051972,0.7203333333333334,0.8536666666666667,0.7348117698636021,0.8527329615900581,0.7210202217654998,0.8531880437879564,0.9971750828222282,0.9985218848140144,0.8575,0.3805646800331356,0.6201599598795143,0.0,0.0,890.5336129377052,143240.6556396521,42000,7,420000,2.932128438846205,127560618.58634508,7.839410086609964e-09,7.839410086609965e-10,12756061.858634504,7.839410086609964e-08
39111_vit_b_32,39111,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,886.5257633529836,142884.18230320007,0.7138666666666666,0.8581333333333333,0.7292863744387461,0.8584491204792151,0.7149699187623466,0.8585386575828897,0.9971097626680384,0.9985670025530256,0.8571,0.3711469887879771,0.6315480489773257,0.0,0.0,885.4015435576827,142809.58643765497,42000,7,420000,2.9409790370295306,126443828.26673402,7.908650139020577e-09,7.908650139020576e-10,12644382.826673403,7.908650139020578e-08
39112_vit_b_32,39112,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,889.3327831670176,143296.37425169893,0.7246,0.8543333333333333,0.741881219993412,0.8546205553515791,0.7250266544246275,0.8545848120873726,0.997218180565402,0.9985286188659896,0.854,0.3886662837343895,0.6230406351814896,0.0,0.0,888.2085633717167,143221.77838615383,42000,7,420000,2.932514906131092,127210810.02390808,7.860967160039774e-09,7.860967160039773e-10,12721081.00239081,7.860967160039774e-08
39113_vit_b_32,39113,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,882.6566430649837,142470.60594808322,0.7242,0.8544,0.7406047698731585,0.8543399370896259,0.7237826493414012,0.8545236770906496,0.997214140327219,0.998529292355486,0.8593,0.387116445369663,0.6228405196580449,0.0,0.0,881.5324232696827,142396.01008253812,42000,7,420000,2.9495208451174446,125526699.831994,7.966432650092838e-09,7.966432650092838e-10,12552669.9831994,7.966432650092837e-08
39114_vit_b_32,39114,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,888.1975920010009,142956.62820428255,0.7340666666666666,0.8511333333333333,0.7413729863053146,0.8506407086748048,0.7339122168877091,0.8509984773462768,0.997313803417867,0.998496295570844,0.8577,0.3983347619194228,0.6152037910001089,0.0,0.0,887.0733722056999,142882.03233873745,42000,7,420000,2.939487863696433,126746846.2543277,7.889742660684589e-09,7.889742660684591e-10,12674684.62543277,7.88974266068459e-08
39115_vit_b_32,39115,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,888.6348598640179,142857.80331628644,0.7253333333333334,0.8498666666666667,0.7350034263582798,0.8512816641930929,0.7265680322806106,0.8503165731979743,0.997225588125806,0.998483501082358,0.857,0.3862750873140582,0.6142506316753457,0.0,0.0,887.510640068717,142783.20745074135,42000,7,420000,2.9415223785674898,126721615.83567186,7.891313517472543e-09,7.891313517472542e-10,12672161.583567187,7.891313517472544e-08
3912_vit_b_32,3912,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,891.8017141260207,143221.9145369159,0.7301333333333333,0.8562666666666666,0.7443949183811863,0.8559844277992006,0.7310660976192978,0.856371327757734,0.997274073028898,0.998548147591478,0.8625,0.3962568188866311,0.6267668673729524,0.0,0.0,890.6774943307197,143147.3186713708,42000,7,420000,2.934040287294597,127498095.1143776,7.843254435314563e-09,7.843254435314562e-10,12749809.51143776,7.843254435314562e-08
3913_vit_b_32,3913,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,877.3902099470142,141744.30817804812,0.7186,0.8566,0.7399144917324165,0.8554845381809523,0.7187810887579402,0.8555145848530548,0.9971575743889668,0.998551514454079,0.8589,0.381091428688685,0.6260198831811247,0.0,0.0,876.2659901517133,141669.71231250302,42000,7,420000,2.96464214647052,124140350.73402382,8.055398539533242e-09,8.055398539533242e-10,12414035.073402382,8.055398539533242e-08
3914_vit_b_32,3914,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,891.6579224219895,143242.01352178812,0.7217333333333333,0.852,0.7375839609077132,0.8525272141372591,0.723380441796418,0.8524824480912748,0.9971892242917222,0.9985050498149556,0.8523,0.384001187342323,0.6182776644079452,0.0,0.0,890.5337026266885,143167.41765624302,42000,7,420000,2.933628383299161,127495410.54091564,7.843419584731494e-09,7.843419584731493e-10,12749541.054091563,7.843419584731496e-08
3915_vit_b_32,3915,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,880.3653142590192,141951.95624104884,0.7232,0.8550666666666666,0.7358390688703018,0.8556599869777949,0.7240962595687622,0.85548008863415,0.9972040389761734,0.9985360261883914,0.8562,0.3842568277291284,0.6249925554946492,0.0,0.0,879.2410944637182,141877.36037550375,42000,7,420000,2.9603031723200592,124744405.61618128,8.016391557284269e-09,8.016391557284267e-10,12474440.56161813,8.016391557284269e-08
3916_vit_b_32,3916,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,871.8145185190369,141137.79883139915,0.728,0.8524,0.7367747254264593,0.8529326407171847,0.727438652398318,0.8523596252275815,0.9972525243769358,0.9985090904339547,0.8587,0.3891057211565974,0.618775441219225,0.0,0.0,870.690298723736,141063.20296585406,42000,7,420000,2.977388795727726,122822362.32926646,8.141839816752305e-09,8.141839816752304e-10,12282236.232926644,8.141839816752306e-08
3917_vit_b_32,3917,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,879.7966387789929,142021.52449883785,0.7142666666666667,0.856,0.7317267137445633,0.8559250107499616,0.7160897867473941,0.8564210731718812,0.9971138033554507,0.9985454538608898,0.8602,0.3731826990790537,0.6265628849414473,0.0,0.0,878.672418983692,141946.92863329276,42000,7,420000,2.958852326315792,124724851.14952084,8.017648373868929e-09,8.017648373868928e-10,12472485.114952084,8.01764837386893e-08
3918_vit_b_32,3918,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,877.3322072839946,141930.85096306438,0.7114,0.8570666666666666,0.7261769347588337,0.8564100591910961,0.7104160655414594,0.8562109081286343,0.9970848471546598,0.9985562282974336,0.861,0.3659326845519582,0.6275518956070254,0.0,0.0,876.2079874886937,141856.2550975193,42000,7,420000,2.9607436042300037,124295583.79168013,8.045338132656457e-09,8.045338132656456e-10,12429558.37916801,8.04533813265646e-08
3919_vit_b_32,3919,128,0.03,10,SGD,12_05,project_12_05conf.csv,vit_b_32,890.5677022699965,143257.4979781903,0.7216666666666667,0.8539333333333333,0.7304480031886308,0.8541586594105071,0.7230361666666616,0.8541464156813112,0.9971885511029344,0.9985245785548572,0.8601,0.3800697080839795,0.6220905396139086,0.0,0.0,889.4434824746955,143182.9021126452,42000,7,420000,2.9333111272571952,127353099.0859046,7.852184259178972e-09,7.85218425917897e-10,12735309.908590458,7.852184259178972e-08
3001_vit_b_32,3001,256,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,895.1575696889777,148899.07334088863,0.6779,0.862,0.6843886482401781,0.8601695799800805,0.6765564442915951,0.8604744954497313,0.9967464621639234,0.9986060595424444,0.8641,0.3128651351918997,0.637123383594145,0.0,0.0,894.0333498936767,148824.47747534353,48000,8,480000,3.2252758964298995,133054046.1434574,7.515742880316552e-09,7.515742880316552e-10,13305404.61434574,7.515742880316554e-08
3002_vit_b_32,3002,256,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,905.8200193920638,150124.34698453403,0.6693,0.858,0.6831404874827055,0.8585865156423784,0.6713543376881955,0.8580676256189378,0.9966595930553074,0.9985656553185778,0.8659,0.3059352368948133,0.6312036372300528,0.0,0.0,904.6957995967628,150049.75111898893,48000,8,480000,3.198938994702908,135749379.56788895,7.366516172546446e-09,7.366516172546444e-10,13574937.956788894,7.366516172546448e-08
3003_vit_b_32,3003,256,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,912.9870110299672,151140.7620918072,0.6681,0.8621,0.6819368232356406,0.862006562887742,0.6698189381841992,0.8618386503201246,0.9966474716720616,0.998607069429278,0.8612,0.3041477483571119,0.6395710839699946,0.0,0.0,911.8627912346662,151066.1662262621,48000,8,480000,3.1774156450165765,137751615.99619943,7.259442967461014e-09,7.259442967461013e-10,13775161.599619944,7.259442967461014e-08
3004_vit_b_32,3004,256,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,910.9524636659772,150502.69113707665,0.6682,0.8507,0.6810953400217551,0.8511554940276582,0.6719393531426536,0.8507557393665078,0.9966484823331664,0.9984919180601016,0.8597,0.3047800015383195,0.6150844973585738,0.0,0.0,909.8282438706764,150428.09527153155,48000,8,480000,3.1908932911340253,136863729.74970832,7.306537691386648e-09,7.306537691386647e-10,13686372.974970832,7.306537691386648e-08
3005_vit_b_32,3005,256,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,906.4960250149016,150175.31595988284,0.6586,0.8578,0.6701707100515242,0.8582169484561579,0.6632947115070301,0.8584322412272111,0.996551511584952,0.9985636348780906,0.8621,0.2917517409370508,0.6310516339317683,0.0,0.0,905.3718052196008,150100.72009433774,48000,8,480000,3.1978527464646525,135896959.91657254,7.358516339246311e-09,7.35851633924631e-10,13589695.991657255,7.35851633924631e-08
3006_vit_b_32,3006,256,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,912.1561420500512,150607.83873449342,0.6725,0.8566,0.6896267191142642,0.8582994061125007,0.6747355967774663,0.8562282847247422,0.996691917168786,0.9985515142656608,0.8626,0.3118896242996486,0.6286036912684208,0.0,0.0,911.0319222547504,150533.24286894832,48000,8,480000,3.1886644494723324,137140589.61413917,7.291787229540248e-09,7.291787229540249e-10,13714058.961413916,7.291787229540249e-08
3007_vit_b_32,3007,256,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,905.0654454160248,150087.137580513,0.6557,0.8566,0.6688092501635929,0.8564393656349555,0.6586235026564597,0.8565631693502843,0.996522219822814,0.9985515141521684,0.8648,0.2878270892666018,0.6274867538023151,0.0,0.0,903.9412256207238,150012.5417149679,48000,8,480000,3.1997324657829376,135602520.81630805,7.374494175920483e-09,7.374494175920485e-10,13560252.081630806,7.374494175920484e-08
3008_vit_b_32,3008,256,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,899.2873325290857,149249.09099227248,0.6472,0.8619,0.6562854322452377,0.8605960530928759,0.644368837434531,0.8603167009274452,0.9964363607911324,0.9986050493913132,0.8648,0.2727189831347615,0.6372477960693372,0.0,0.0,898.1631127337847,149174.4951267274,48000,8,480000,3.217708225472647,133983028.88351227,7.463631837054687e-09,7.463631837054687e-10,13398302.888351228,7.463631837054688e-08
3009_vit_b_32,3009,256,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,912.6596577239688,150957.527224986,0.6449,0.856,0.6635536192180287,0.8563543448282069,0.6482526088853447,0.8558881545756054,0.9964131287151602,0.9985454534919264,0.8632,0.2764089579200544,0.626487088118953,0.0,0.0,911.535437928668,150882.9313594409,48000,8,480000,3.181274354065404,137535138.9126891,7.2708691604610685e-09,7.270869160461067e-10,13753513.891268907,7.270869160461067e-08
3011_vit_b_32,3011,64,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,933.9863874820294,154249.11682956578,0.743,0.8615,0.7619690561380875,0.8601405874441245,0.7423653043662394,0.860307283766782,0.9974040384232484,0.9986010090335404,0.8638,0.419193883454544,0.6366054076098467,0.0,0.0,932.8621676867284,154174.5209640207,48000,8,480000,3.1133548980639696,143823577.82855928,6.952962894526383e-09,6.952962894526382e-10,14382357.78285593,6.952962894526382e-08
3012_vit_b_32,3012,64,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,921.6327159790088,152915.76384596317,0.7441,0.8609,0.7658811399625652,0.8606942118980376,0.7444056660035193,0.8609020170886313,0.9974151492677747,0.9985949482733392,0.8655,0.4231343764385412,0.6370076974312944,0.0,0.0,920.5084961837078,152841.16798041807,48000,8,480000,3.14051512653644,140691593.69261613,7.107745201783741e-09,7.10774520178374e-10,14069159.369261611,7.107745201783742e-08
3013_vit_b_32,3013,64,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,938.1143598810304,154563.28746247152,0.7321,0.8601,0.752679841823746,0.8596982672007001,0.7312255916743446,0.8597299825347694,0.9972939369115555,0.9985868673905436,0.8597,0.4018419319542888,0.6348087759554313,0.0,0.0,936.9901400857294,154488.69159692642,48000,8,480000,3.1070235305789184,144754380.78106514,6.9082537924186055e-09,6.908253792418604e-10,14475438.078106511,6.908253792418605e-08
3014_vit_b_32,3014,64,0.03,10,SGD,22_03_3,project_22_03_3conf.csv,vit_b_32,928.52177649003,153660.3309164999,0.7338,0.8574,0.7522242199680733,0.8571875604405748,0.7340406466362599,0.8578116499268554,0.9973111090930946,0.9985595948785698,0.8601,0.4040878439389819,0.6295428099830375,0.0,0.0,927.397556694729,153585.7350509548,48000,8,480000,3.125290248086852,142435035.4294195,7.0207445589854745e-09,7.020744558985473e-10,14243503.542941948,7.020744558985474e-08
