unique_id,exp_id,batch_size,lr,epochs,optimizer,model,duration,total_energy_J,accuracy_0,accuracy,precision_0,precision,recall_0,recall,specificity_0,specificity,test_accuracy,Pg_0,Pg,weight_decay,dropout,n_samples,rate,tot_samples
2034_vit_b_32,2034,128,0.025,10,SGD,vit_b_32,2546.575373007916,323485.1596889471,0.6438,0.8528,0.6641859157270615,0.8532878047022645,0.6467857060540336,0.8530703211428338,0.9964020175017292,0.9985131301972334,0.8525,0.2755723539612482,0.61984248949422,0.0,0.0,48000,08,480000
2035_vit_b_32,2035,128,0.025,10,SGD,vit_b_32,2531.680784825003,321316.68690440425,0.6095,0.8611,0.6373014398432859,0.8611002152359905,0.6128558496503124,0.8615041666767409,0.9960555514760508,0.9985969682458988,0.857,0.2371158065252597,0.6379033934554798,0.0,0.0,48000,08,480000
2036_vit_b_32,2036,128,0.025,10,SGD,vit_b_32,2526.618629344972,321626.94272038044,0.6566,0.8555,0.6699614125288678,0.8554719302145254,0.6577183633702652,0.8553737821309642,0.9965313110099578,0.9985404031477544,0.8586,0.288324524305226,0.6250969136638302,0.0,0.0,48000,08,480000
2037_vit_b_32,2037,128,0.025,10,SGD,vit_b_32,2540.616124146967,322570.0886421899,0.6388,0.8606,0.6659455586788501,0.860333722701165,0.6407089910715549,0.860789130879607,0.9963515126343316,0.998591918220448,0.858,0.2715670266610596,0.6364336143317304,0.0,0.0,48000,08,480000
2038_vit_b_32,2038,128,0.025,10,SGD,vit_b_32,2533.404760773061,321455.81799719925,0.6356,0.8579,0.6532532117079372,0.8568377976368633,0.6314704204021814,0.8561808036530932,0.9963191889804096,0.9985646453186506,0.8584,0.2612263299717302,0.6284590086204364,0.0,0.0,48000,08,480000
2039_vit_b_32,2039,128,0.025,10,SGD,vit_b_32,2542.632167528034,319236.8714743241,0.6206,0.8601,0.6517443648292552,0.8600049955050244,0.6226637102436221,0.8604024842376472,0.9961676739919226,0.9985868676633368,0.8592,0.2508852076632225,0.6355320070429609,0.0,0.0,48000,08,480000
2041_vit_b_32,2041,128,0.02,10,SGD,vit_b_32,2525.9912058849586,319028.2072566069,0.6149,0.8627,0.641689437883092,0.8614494209452945,0.6132236374740248,0.861253964154419,0.996110098041996,0.9986131302549104,0.8548,0.2410214049387545,0.6391725087451406,0.0,0.0,48000,08,480000
2042_vit_b_32,2042,128,0.02,10,SGD,vit_b_32,2540.152300472022,323949.82695924386,0.6252,0.8587,0.6636435635173856,0.8584766663229233,0.6269266403428493,0.8590171180202766,0.996214138122556,0.998572726031796,0.8511,0.2591333334878941,0.6323411964250655,0.0,0.0,48000,08,480000
2043_vit_b_32,2043,128,0.02,10,SGD,vit_b_32,2533.627163646044,320919.42378440377,0.6189,0.8589,0.6385984815656658,0.8578139136164518,0.6198237863478685,0.8583123897100394,0.9961505015192006,0.998574746167303,0.8543,0.2440290677957681,0.6314829790353327,0.0,0.0,48000,08,480000
2044_vit_b_32,2044,128,0.02,10,SGD,vit_b_32,2553.818865014008,322382.4877601892,0.6194,0.8508,0.6480851136438006,0.8503096127142514,0.6222268921201703,0.8508743794830704,0.9961555526702924,0.9984929281618696,0.8491,0.2488165041958502,0.6146317774633511,0.0,0.0,48000,08,480000
2045_vit_b_32,2045,128,0.02,10,SGD,vit_b_32,2545.2727657050127,319311.3524176062,0.5876,0.8574,0.6136417994617797,0.8572057121199159,0.5906967693823788,0.857772050889091,0.995834339126052,0.9985595944698716,0.8571,0.2121037834586882,0.6295270787215109,0.0,0.0,48000,08,480000
2046_vit_b_32,2046,128,0.02,10,SGD,vit_b_32,2544.406471724971,319033.32069073577,0.6363,0.8525,0.6530547542134668,0.8525092532679799,0.6377111476600689,0.8524599482104963,0.996326260379504,0.998510100098919,0.8549,0.2640201690436717,0.6186142711995742,0.0,0.0,48000,08,480000
2047_vit_b_32,2047,128,0.02,10,SGD,vit_b_32,2529.4931800869526,320839.91446288605,0.6133,0.857,0.6385660625407472,0.8563970350060768,0.6153727429706822,0.8569552838727678,0.996093936699048,0.998555554558996,0.8561,0.2400586451914024,0.6280386475441644,0.0,0.0,48000,08,480000
2048_vit_b_32,2048,128,0.02,10,SGD,vit_b_32,2540.7083639600314,321901.82387374464,0.6127,0.8554,0.6337531027676396,0.8541788403469792,0.6080787858465768,0.8536445515763431,0.9960878756644148,0.9985393927732362,0.855,0.2351935921496132,0.6228168163874342,0.0,0.0,48000,08,480000
2049_vit_b_32,2049,128,0.02,10,SGD,vit_b_32,2536.7267626280664,323806.4498082881,0.6084,0.8562,0.6374111447317828,0.8560374644100566,0.6098663505219971,0.8565918445415673,0.9960444415794332,0.99854747369541,0.8586,0.2355712280403032,0.6269178679364525,0.0,0.0,48000,08,480000
3001_vit_b_32,3001,256,0.03,10,SGD,vit_b_32,895.1575696889777,148899.07334088863,0.6779,0.862,0.6843886482401781,0.8601695799800805,0.6765564442915951,0.8604744954497313,0.9967464621639234,0.9986060595424444,0.8641,0.3128651351918997,0.637123383594145,0.0,0.0,48000,08,480000
3002_vit_b_32,3002,256,0.03,10,SGD,vit_b_32,905.8200193920638,150124.34698453403,0.6693,0.858,0.6831404874827055,0.8585865156423784,0.6713543376881955,0.8580676256189378,0.9966595930553074,0.9985656553185778,0.8659,0.3059352368948133,0.6312036372300528,0.0,0.0,48000,08,480000
3003_vit_b_32,3003,256,0.03,10,SGD,vit_b_32,912.9870110299672,151140.7620918072,0.6681,0.8621,0.6819368232356406,0.862006562887742,0.6698189381841992,0.8618386503201246,0.9966474716720616,0.998607069429278,0.8612,0.3041477483571119,0.6395710839699946,0.0,0.0,48000,08,480000
3004_vit_b_32,3004,256,0.03,10,SGD,vit_b_32,910.9524636659772,150502.69113707665,0.6682,0.8507,0.6810953400217551,0.8511554940276582,0.6719393531426536,0.8507557393665078,0.9966484823331664,0.9984919180601016,0.8597,0.3047800015383195,0.6150844973585738,0.0,0.0,48000,08,480000
3005_vit_b_32,3005,256,0.03,10,SGD,vit_b_32,906.4960250149016,150175.31595988284,0.6586,0.8578,0.6701707100515242,0.8582169484561579,0.6632947115070301,0.8584322412272111,0.996551511584952,0.9985636348780906,0.8621,0.2917517409370508,0.6310516339317683,0.0,0.0,48000,08,480000
3006_vit_b_32,3006,256,0.03,10,SGD,vit_b_32,912.1561420500512,150607.83873449342,0.6725,0.8566,0.6896267191142642,0.8582994061125007,0.6747355967774663,0.8562282847247422,0.996691917168786,0.9985515142656608,0.8626,0.3118896242996486,0.6286036912684208,0.0,0.0,48000,08,480000
3007_vit_b_32,3007,256,0.03,10,SGD,vit_b_32,905.0654454160248,150087.137580513,0.6557,0.8566,0.6688092501635929,0.8564393656349555,0.6586235026564597,0.8565631693502843,0.996522219822814,0.9985515141521684,0.8648,0.2878270892666018,0.6274867538023151,0.0,0.0,48000,08,480000
3008_vit_b_32,3008,256,0.03,10,SGD,vit_b_32,899.2873325290857,149249.09099227248,0.6472,0.8619,0.6562854322452377,0.8605960530928759,0.644368837434531,0.8603167009274452,0.9964363607911324,0.9986050493913132,0.8648,0.2727189831347615,0.6372477960693372,0.0,0.0,48000,08,480000
3009_vit_b_32,3009,256,0.03,10,SGD,vit_b_32,912.6596577239688,150957.527224986,0.6449,0.856,0.6635536192180287,0.8563543448282069,0.6482526088853447,0.8558881545756054,0.9964131287151602,0.9985454534919264,0.8632,0.2764089579200544,0.626487088118953,0.0,0.0,48000,08,480000
3011_vit_b_32,3011,64,0.03,10,SGD,vit_b_32,933.9863874820294,154249.11682956578,0.743,0.8615,0.7619690561380875,0.8601405874441245,0.7423653043662394,0.860307283766782,0.9974040384232484,0.9986010090335404,0.8638,0.419193883454544,0.6366054076098467,0.0,0.0,48000,08,480000
3012_vit_b_32,3012,64,0.03,10,SGD,vit_b_32,921.6327159790088,152915.76384596317,0.7441,0.8609,0.7658811399625652,0.8606942118980376,0.7444056660035193,0.8609020170886313,0.9974151492677747,0.9985949482733392,0.8655,0.4231343764385412,0.6370076974312944,0.0,0.0,48000,08,480000
3013_vit_b_32,3013,64,0.03,10,SGD,vit_b_32,938.1143598810304,154563.28746247152,0.7321,0.8601,0.752679841823746,0.8596982672007001,0.7312255916743446,0.8597299825347694,0.9972939369115555,0.9985868673905436,0.8597,0.4018419319542888,0.6348087759554313,0.0,0.0,48000,08,480000
3014_vit_b_32,3014,64,0.03,10,SGD,vit_b_32,928.52177649003,153660.3309164999,0.7338,0.8574,0.7522242199680733,0.8571875604405748,0.7340406466362599,0.8578116499268554,0.9973111090930946,0.9985595948785698,0.8601,0.4040878439389819,0.6295428099830375,0.0,0.0,48000,08,480000
3015_vit_b_32,3015,64,0.03,10,SGD,vit_b_32,928.8110323239816,153690.2103530808,0.7444,0.8613,0.7633780259579208,0.8625413112729425,0.7479957501754103,0.8625908119568149,0.9974181791479604,0.9985989884500084,0.8613,0.4239576037747845,0.6399268042292675,0.0,0.0,48000,08,480000
3016_vit_b_32,3016,64,0.03,10,SGD,vit_b_32,935.904875094071,154517.71322947464,0.7444,0.8561,0.7681180548141648,0.856873686810848,0.7457040829159785,0.8558658515676908,0.9974181802392116,0.9985464637575217,0.8594,0.4252831135834235,0.626924554923869,0.0,0.0,48000,08,480000
3017_vit_b_32,3017,64,0.03,10,SGD,vit_b_32,930.520221682964,153725.08472600687,0.7314,0.8589,0.7490978808594777,0.8582339065654128,0.7324023821667436,0.8585593721317459,0.9972868668150096,0.9985747464914292,0.8602,0.400187364916205,0.6319739590742492,0.0,0.0,48000,08,480000
3018_vit_b_32,3018,64,0.03,10,SGD,vit_b_32,918.1077336020536,152213.47163777196,0.7325,0.8648,0.754372211627896,0.8635390225072542,0.7286842525169723,0.8633865951576797,0.9972979776406686,0.998634342343994,0.8641,0.4015666464085867,0.6438866893160552,0.0,0.0,48000,08,480000
3019_vit_b_32,3019,64,0.03,10,SGD,vit_b_32,926.7545449750032,153170.2543046922,0.7447,0.8561,0.7621516691513396,0.8560460239986224,0.746784371613941,0.8560748135469721,0.9974212102533946,0.9985464635936682,0.8611,0.4227626182165157,0.6264719196519191,0.0,0.0,48000,08,480000
3020_vit_b_32,3020,256,0.01,10,SGD,vit_b_32,889.970024806913,148092.23950417296,0.4679,0.8468,0.4912721952193478,0.845167952202328,0.4661653281292311,0.8450709492521166,0.9946252484241652,0.9984525240717572,0.8504,0.1065797454223763,0.6038714002938894,0.0,0.0,48000,08,480000
3021_vit_b_32,3021,256,0.01,10,SGD,vit_b_32,911.9995182841084,150773.23548248652,0.448,0.8474,0.4945401116557455,0.8473836899730303,0.4488125088573521,0.8475647580975418,0.994424237576443,0.9984585845184152,0.8516,0.0988817605435676,0.6076751907521614,0.0,0.0,48000,08,480000
3022_vit_b_32,3022,256,0.01,10,SGD,vit_b_32,890.3092207849259,148304.58965279063,0.4684,0.8471,0.4975526081201499,0.8468737142530053,0.4710409605771476,0.846663304375386,0.9946302981044528,0.9984555541387714,0.846,0.1091883371047183,0.6064469404306423,0.0,0.0,48000,08,480000
3023_vit_b_32,3023,256,0.01,10,SGD,vit_b_32,907.4103895199952,150345.56402182294,0.4597,0.8406,0.4872621569095962,0.8408266758308001,0.4656172339576717,0.8411333111677394,0.994542420146503,0.998389897781515,0.8487,0.1037264573617016,0.593554876947073,0.0,0.0,48000,08,480000
3024_vit_b_32,3024,256,0.01,10,SGD,vit_b_32,910.4209957859712,150939.39918878063,0.4425,0.8473,0.4635049416023035,0.8481818846015621,0.4446582153756636,0.8479645261544416,0.994368681044554,0.998457574162338,0.8479,0.0906862412114745,0.6084620539760752,0.0,0.0,48000,08,480000
3025_vit_b_32,3025,256,0.01,10,SGD,vit_b_32,899.5951608539326,149280.84620395993,0.4424,0.8439,0.4873148384702137,0.8454761429529829,0.4445775933179447,0.8436478624574708,0.9943676733230996,0.9984232313589236,0.8489,0.0953057978637767,0.6009913655055366,0.0,0.0,48000,08,480000
3026_vit_b_32,3026,256,0.01,10,SGD,vit_b_32,884.6737644500099,147771.74882948148,0.429,0.8481,0.4680537428276476,0.8483765386000925,0.4342598860172259,0.847939766375553,0.9942323192530548,0.9984656555070734,0.848,0.0866943121586676,0.6091634632512436,0.0,0.0,48000,08,480000
3027_vit_b_32,3027,256,0.01,10,SGD,vit_b_32,889.8343969839625,148111.69806920845,0.4211,0.8469,0.446251583778434,0.8459410449450507,0.4208594320957274,0.8453686840120525,0.9941525205838616,0.9984535341188276,0.8498,0.0786239927343622,0.6047087384516228,0.0,0.0,48000,08,480000
3028_vit_b_32,3028,256,0.01,10,SGD,vit_b_32,912.2276058400748,151108.80388031807,0.4004,0.8448,0.4560068697476309,0.8452719187622487,0.4043881377489933,0.8453752604906626,0.9939434299566604,0.998432322096854,0.848,0.0733880805720654,0.6027240382511792,0.0,0.0,48000,08,480000
3029_vit_b_32,3029,64,0.01,10,SGD,vit_b_32,925.8444888120284,153103.6147042098,0.7474,0.8528,0.7567477260913585,0.8511280488861493,0.746304955184891,0.8513743022496227,0.9974484829016051,0.9985131301786078,0.8613,0.42102803721207,0.6170443954981664,0.0,0.0,48000,08,480000
3030_vit_b_32,3030,64,0.01,10,SGD,vit_b_32,936.2441538360436,154262.40973031556,0.7452,0.8544,0.7552262029928223,0.8542779384222962,0.746172091466122,0.8546556458267301,0.9974262603885464,0.998529291650598,0.8613,0.4188607784017311,0.6228915019183301,0.0,0.0,48000,08,480000
3031_vit_b_32,3031,64,0.01,10,SGD,vit_b_32,926.8063938539708,153312.24961454363,0.7352,0.8533,0.7502457178631039,0.8537902319345941,0.7340712504642135,0.8528926661346925,0.9973252500715936,0.9985181804588474,0.8533,0.4038164938734677,0.620444992956224,0.0,0.0,48000,08,480000
3032_vit_b_32,3032,64,0.01,10,SGD,vit_b_32,929.9730910039508,153618.58450433772,0.7356,0.8448,0.7529092975588731,0.8445858130084478,0.7367511739014704,0.8449546503073053,0.997329290924922,0.9984323220557788,0.8533,0.4069525662164784,0.6019351707107176,0.0,0.0,48000,08,480000
3033_vit_b_32,3033,64,0.01,10,SGD,vit_b_32,928.9316378249788,153624.3816863333,0.743,0.858,0.762069964364781,0.8585062616151942,0.7453780834944626,0.8587706065076708,0.9974040377191934,0.9985656550822004,0.8569,0.4209508586676151,0.6316617089001698,0.0,0.0,48000,08,480000
3034_vit_b_32,3034,64,0.01,10,SGD,vit_b_32,930.8859427541028,154058.3280832075,0.7412,0.8512,0.7557388002913709,0.852291214969762,0.741969344715174,0.8509998124118744,0.99738585698712,0.998496968777757,0.8582,0.4145303168734909,0.616447140035366,0.0,0.0,48000,08,480000
3035_vit_b_32,3035,64,0.01,10,SGD,vit_b_32,926.4891308309744,153424.37413276057,0.7308,0.8536,0.7432231523198002,0.8536159092067672,0.7319667503953562,0.8534878148541852,0.9972808062047678,0.9985212111009584,0.8601,0.3964848369958253,0.6209712978866883,0.0,0.0,48000,08,480000
3036_vit_b_32,3036,64,0.01,10,SGD,vit_b_32,936.6436557470588,154813.84125728902,0.7451,0.8547,0.7539051155999483,0.8536982387491845,0.7425364129719476,0.8532193028150915,0.9974252504695568,0.99853232206052,0.8596,0.4160345205545345,0.6216427727842058,0.0,0.0,48000,08,480000
3037_vit_b_32,3037,64,0.01,10,SGD,vit_b_32,932.827362544951,153938.7076110066,0.7425,0.8526,0.7573575862491314,0.8535841021887554,0.7449109129159965,0.8526804351038035,0.9973989880150766,0.998511110032708,0.8579,0.4178021763693424,0.6196277305634093,0.0,0.0,48000,08,480000
3038_vit_b_32,3038,128,0.01,10,SGD,vit_b_32,917.4855928150936,149342.24623411294,0.6761,0.8523,0.6845811551599448,0.8509884343450363,0.6748501088601845,0.8506557504007367,0.996728280331868,0.9985080796697032,0.8575,0.3113292883051017,0.61605795761364,0.0,0.0,48000,08,480000
3039_vit_b_32,3039,128,0.01,10,SGD,vit_b_32,913.181322032935,148979.45034976825,0.6727,0.8518,0.6894538851308256,0.8514383147294042,0.6749589667885094,0.852008897512471,0.9966939365195104,0.9985030290015016,0.8592,0.3120080781415541,0.6169988322161213,0.0,0.0,48000,08,480000
3040_vit_b_32,3040,128,0.01,10,SGD,vit_b_32,917.3394260390196,149292.33853897153,0.6694,0.8513,0.6808633062287403,0.8514589569584544,0.6705287781064848,0.8509392358572363,0.9966606029972388,0.9984979784201132,0.8536,0.3045862897205331,0.6158743127994886,0.0,0.0,48000,08,480000
3041_vit_b_32,3041,128,0.01,10,SGD,vit_b_32,904.032273577992,147721.27686264756,0.67,0.8446,0.6887595092979417,0.8448234861699423,0.6738325454652597,0.8448953518838493,0.9966666641649936,0.9984303018522424,0.8533,0.3099162342285548,0.6019185531072334,0.0,0.0,48000,08,480000
3042_vit_b_32,3042,128,0.01,10,SGD,vit_b_32,923.5421966639116,149757.18052128266,0.6606,0.852,0.6815858309455236,0.8532598639941924,0.665190048993253,0.8527446139180437,0.996571713626048,0.9985050489589132,0.8539,0.29847875379463,0.6189993066885799,0.0,0.0,48000,08,480000
3043_vit_b_32,3043,128,0.01,10,SGD,vit_b_32,901.1455529240192,147365.8263795654,0.6753,0.8479,0.6923938902068089,0.8498427447719483,0.6768681237447695,0.8478053272437773,0.996720200014366,0.9984636354240378,0.8533,0.3154476516542722,0.6099743878027664,0.0,0.0,48000,08,480000
3044_vit_b_32,3044,128,0.01,10,SGD,vit_b_32,901.9384694480104,147723.91486447968,0.65,0.8523,0.6693096519562206,0.8526349970597831,0.653129106393092,0.8523703941551051,0.9964646440255152,0.9985080797787674,0.8544,0.2831400971887431,0.6184941315239684,0.0,0.0,48000,08,480000
3045_vit_b_32,3045,128,0.01,10,SGD,vit_b_32,911.0072061640676,148393.91557443526,0.6532,0.8515,0.662858153464579,0.8506119158778118,0.6505672387302707,0.8500278734638212,0.9964969669001266,0.99849999880239,0.8551,0.2806951761457883,0.6147483195746918,0.0,0.0,48000,08,480000
3046_vit_b_32,3046,128,0.01,10,SGD,vit_b_32,926.0231835449812,150497.91666804816,0.6395,0.8508,0.6665228713543718,0.8514907485020735,0.6426193227109321,0.8510501773805454,0.9963585832211076,0.998492928201357,0.8506,0.2729135205957755,0.6156127058718895,0.0,0.0,48000,08,480000
3161_vit_b_32,3161,128,0.03,10,SGD,vit_b_32,948.314988459926,157126.73389219728,0.6171,0.8623,0.640196478048248,0.8609008767561764,0.6146329725018063,0.8601239783474268,0.9961323202811742,0.9986090898477872,0.8619,0.241880976372165,0.6376290662708293,0.0,0.0,48000,08,480000
31611_vit_b_32,31611,128,0.03,10,SGD,vit_b_32,946.4578763160388,156965.47361908632,0.5886,0.8606,0.6257143901787202,0.8617099349208387,0.5908327609466862,0.8609779989743452,0.9958444405261688,0.9985919178642392,0.8593,0.2166967871674635,0.6375915348942378,0.0,0.1,48000,08,480000
31612_vit_b_32,31612,128,0.03,10,SGD,vit_b_32,937.5059079951608,156009.27026386475,0.6247,0.8567,0.6429778645281254,0.8574942520549795,0.6241900227778199,0.8569035597946179,0.9962090876064974,0.9985525239915032,0.8626,0.2497668804051926,0.6285833095340033,0.0,0.1,48000,08,480000
31613_vit_b_32,31613,128,0.03,10,SGD,vit_b_32,927.2495400458574,154781.3011031939,0.6277,0.8564,0.6453444141935382,0.8568527940697774,0.6311208865173953,0.8574163270969065,0.996239391135076,0.99854949386784,0.8622,0.2546947228937959,0.6282669596531161,0.0,0.1,48000,08,480000
31614_vit_b_32,31614,128,0.03,10,SGD,vit_b_32,938.7966831449884,155940.571509912,0.6277,0.8583,0.6574547823331293,0.8588363481815192,0.6280144498404455,0.8580209134474488,0.9962393908512128,0.9985686856933036,0.8574,0.258197101980255,0.6315756030862815,0.0,0.1,48000,08,480000
31615_vit_b_32,31615,128,0.03,10,SGD,vit_b_32,947.2411719080992,156705.54983170776,0.6005,0.8569,0.6184356326498812,0.8570260525700722,0.6024603344204995,0.8567861367294617,0.9959646434833692,0.9985545443866586,0.858,0.222833199562558,0.628301924857885,0.0,0.1,48000,08,480000
3162_vit_b_32,3162,128,0.03,10,SGD,vit_b_32,931.946363032097,155092.02119778455,0.6197,0.8604,0.6464026863787916,0.8615842884355607,0.6196989792194286,0.8609248610133795,0.996158582518698,0.9985898977638976,0.8611,0.2472828005508869,0.6373097898095559,0.0,0.0,48000,08,480000
3163_vit_b_32,3163,128,0.03,10,SGD,vit_b_32,935.5031514100264,156114.3330551844,0.6208,0.8588,0.6413509484298953,0.8583558498493317,0.6211688460242233,0.8581704542393728,0.996169693455998,0.9985737360653664,0.8609,0.2463714846876903,0.6317032402564469,0.0,0.0,48000,08,480000
3164_vit_b_32,3164,128,0.03,10,SGD,vit_b_32,961.7084050879348,159170.94932254776,0.6299,0.8555,0.6421976356858817,0.8561015418096121,0.6328304813175704,0.8558558772249591,0.996261613355952,0.9985404029449744,0.8575,0.2550357703247546,0.6259095419728041,0.0,0.1,48000,08,480000
3165_vit_b_32,3165,128,0.03,10,SGD,vit_b_32,918.09675754793,153862.94461275,0.5967,0.8588,0.6270374686158678,0.8602416474373058,0.5993042495024489,0.8596319023091461,0.995926258413038,0.9985737358986384,0.8582,0.2233181754532017,0.6341692268084218,0.0,0.1,48000,08,480000
3166_vit_b_32,3166,128,0.03,10,SGD,vit_b_32,934.6119676551316,155600.52143226913,0.6206,0.856,0.6482919970813554,0.8564173899962465,0.6217037267198724,0.8557819741181683,0.9961676744239314,0.998545453655894,0.863,0.2491714888354006,0.626455483507202,0.0,0.1,48000,08,480000
3167_vit_b_32,3167,128,0.03,10,SGD,vit_b_32,945.1348686020356,157107.9160795518,0.6137,0.8591,0.6364453816269114,0.8588654703680253,0.6156258439242009,0.8587424988202226,0.996097977105876,0.9985767666948432,0.8604,0.2395169010409061,0.6327224959036462,0.0,0.1,48000,08,480000
3168_vit_b_32,3168,128,0.03,10,SGD,vit_b_32,935.4456138159148,155592.97329471805,0.6159,0.8595,0.6382931220467207,0.8591068518092639,0.6119060660742596,0.857671448766023,0.996120198922545,0.9985808069477156,0.8611,0.2396221022415177,0.6324078196415752,0.0,0.1,48000,08,480000
3169_vit_b_32,3169,128,0.03,10,SGD,vit_b_32,919.9829067119864,154036.16913527425,0.5647,0.8611,0.5944064304462564,0.8620874778213765,0.5660520900663009,0.8614305816623031,0.9956030271183026,0.998596968680754,0.861,0.1891663540964416,0.6385802095446396,0.0,0.1,48000,08,480000
31910_vit_b_32,31910,128,0.03,10,SGD,vit_b_32,943.2954808720388,156393.69545765556,0.6893,0.8611,0.7010175232632073,0.8597969331597735,0.6883365963432024,0.8606343016393143,0.9968616136702608,0.9985969685831968,0.8653,0.3315682105956418,0.6362948023885602,0.0,0.05,48000,08,480000
31911_vit_b_32,31911,128,0.03,10,SGD,vit_b_32,931.3377652899362,155128.0743357552,0.689,0.8686,0.7125726205125362,0.8685482730496187,0.6911429742926087,0.868737760532959,0.9968585828965448,0.998672726021241,0.8676,0.3382593447513338,0.6545241486259696,0.0,0.05,48000,08,480000
31912_vit_b_32,31912,128,0.03,10,SGD,vit_b_32,942.9206616529264,156087.04266194868,0.7158,0.8656,0.724519782140112,0.8659909965722333,0.71676637015991,0.8660071532172937,0.9971292904283682,0.9986424230597208,0.8681,0.3706560013033132,0.6482792412472563,0.0,0.05,48000,08,480000
31913_vit_b_32,31913,128,0.03,10,SGD,vit_b_32,937.3964242700022,155444.94283616028,0.6951,0.8664,0.7022006202366312,0.8665733716401997,0.6979031688447103,0.8674533872198475,0.9969201997235688,0.9986505040441744,0.8645,0.3395971706851048,0.6504043782791626,0.0,0.05,48000,08,480000
